"","MD-R-EB-5","MD-R-EB-6","MD-R-EB-7","MD-R-EB-8"
"Fhl2",4.9191,4.1142,2.7265,3.3229
"Gm8210",4.62,4.8235,4.0156,6.4185
"Gm29040",0,0.0981,0,0
"Gm29610",0,0,0,0
"Gm29041",0,0,0,0
"Nck2",19.9673,19.1663,17.9468,17.3273
"Gm37536",0.8551,0.8417,0.8651,1.3275
"Gm38228",4.7067,4.955,5.0001,5.035
"Ecrg4",0.7872,1.4206,0.7168,1.3748
"Gm29155",1.9932,1.7804,2.8232,1.805
"Gm29157",1.1601,1.142,1.4085,2.1951
"Gm29156",2.0327,1.6341,3.0231,2.8993
"Uxs1",15.0444,12.8898,16.5319,15.1448
"Gm16103",0.6344,1.0019,0,0.7272
"Gm19587",0.3722,0.855,0.7908,1.1377
"Gm8241",0,0,0,0
"Gm26352",0,0,0,0
"Gm24180",0,0,0,0
"Tpp2",72.5551,71.6751,79.9327,76.4009
"Mettl21c",3.1608,3.2237,2.9068,2.5955
"Gm15838",1.127,1.2943,1.1973,0.5741
"Gm8251",0.4404,0.4477,0.6669,0.5777
"Tex30",40.077,38.7688,45.0929,44.1036
"Gm29247",0,0,0,0
"Poglut2",34.7824,36.4503,43.6536,40.928
"Bivm",32.2184,31.2961,37.4036,33.0946
"Ercc5",32.311,31.5852,30.3561,32.1785
"Mettl21e",0.0256,0.0294,0,0.0261
"Gm15833",0.106,0.1217,0,0
"Gm5700",0,0,0.2179,0
"Gm28893",0.0915,0,0,0.1865
"Txn-ps1",1.313,1.131,1.3949,1.3377
"Gulp1",10.6612,11.066,14.2218,13.364
"Gm37626",1.556,1.2254,2.0781,2.0382
"Gm16102",0.966,0.5547,1.0262,0.4921
"4930521E06Rik",0.2242,0,0.4763,0.4567
"Gm38110",0.1308,0.0751,0.2779,0.1999
"Gm3489",0,0,0,0
"Gm19480",0,0,0,0
"Gm3496",0,0,0,0.1387
"Gm5268",0,0.1239,0,0
"Col3a1",0.279,0.6052,0.3732,0.2842
"Gm47302",0,0,0,0
"Col5a2",0.9306,1.3117,0.6741,0.8835
"Gm38211",0.0281,0.0646,0.0597,0.0286
"Gm8296",0,0,0.4113,0.1972
"Gm7063",0,0,0,0
"Gm8304",0,0,0,0
"Gm23216",0,0,0,0
"Gm23974",0,0,0,0
"Gm8307",0.1764,0.2026,0,0
"Gm23984",0,0,0,0
"Wdr75",117.3899,117.2487,135.9448,124.8698
"Gm28906",0.3991,0.131,0.3634,0.1162
"Gm5526",0,0.2754,0,0
"Gm5269",0.1354,0.4666,0,0.138
"Gm18303",0.5175,0.5943,0,0.3515
"Slc40a1",25.2223,22.6375,12.2599,11.0916
"Gm9496",0,0.0728,0,0
"Rpl23a-ps1",0,0,0,0
"Gm3852",0,0,0,0
"Stk-ps2",0,0,0,0
"Gm18849",0,0.416,0,0
"Dnah7b",0.3553,0.3497,0.3667,0.3258
"Gm8326",0.2597,0.5368,0.2207,0.7937
"Dnah7c",0.169,0.1386,0.2736,0.164
"Slc39a10",116.7404,122.2025,154.4078,128.6167
"Gm28151",7.8926,7.3494,7.9314,8.367
"Gm37393",0.2883,0.3311,0.3341,0.3204
"Gm28527",3.7567,3.1377,2.1768,3.8273
"Gm28825",0,0,0,0
"Gm28826",0,0,0,0
"Gm4852",0.4174,0,0,0.4253
"Gm38090",0,0,0,0
"Mir6350",0,0,0,0
"Gm18117",0,0,0,0
"Gm37196",0,0,0.2379,0
"Gm8337",0.7327,0.6612,0.6672,1.2797
"Gm22419",0,0,0,0
"Gm23829",0,0,0,0
"Gm19206",0,0,0,0
"Gm5974",0.7201,0.2363,0.6557,0.4192
"Gm23240",0,0,0,0
"Gm28830",0,0,0,0
"Gm8354",0.0739,0,0,0.0753
"Gm19124",0,0,0,0
"Gm8357",0.2007,0.3457,0.4263,0.3066
"Gm22693",0,0,0,0
"Gm28740",0,0,0,0
"Gm8367",0,0,0,0
"C230029F24Rik",0,0,0,0
"Gm6757",0,0,0,0
"Gm3605",0,0,0,0
"Gm28388",0,0,0,0
"Gm8384",0,0,0,0
"4933411E06Rik",0,0,0.1443,0
"Gm8391",0,0,0,0
"Gm27330",0,0,0,0
"Gm29665",0,0.2206,0,0
"Gm20118",0,0,0,0
"Gm25843",0,0,0,0
"Gm28321",0.2615,0.7008,0.1852,0.3553
"Tmeff2",0.8771,0.6253,0.9639,0.9553
"Gm28322",0,0,0.1461,0.0701
"Gm25736",0,2.3067,0,0
"Gm28319",0,0,0.9536,0
"Gm28320",0.0892,0.0512,0.0948,0.2728
"Gm29325",0,0.0461,0,0.0818
"9330175M20Rik",0,0,0,0.0405
"Cavin2",0,0.0381,0,0
"Gm5253",0,0,0,0
"1700072G22Rik",0,0.2126,0,0
"Nabp1",33.9334,36.2294,28.1492,29.0629
"Gm17767",0.5353,0.322,0.325,0.2337
"Gm37535",0.2144,0.0493,0.0911,0.1311
"Gm28055",0.0714,0.082,0,0.1455
"Myo1b",23.7128,23.5739,28.4759,25.3078
"Gm29453",0.793,0.5465,1.1795,0.7272
"Gm28323",1.0959,1.1187,0.5174,1.53
"Gm8419",0,0,0,0.2508
"Gm27607",0,0,0,0
"Gm8420",17.3008,17.5316,13.6944,15.5525
"Stat4",9.9282,9.8076,8.5156,7.1258
"Gm28177",0,0.033,0,0.0878
"Gm3940",0.2348,0,0.4989,0.7176
"Gm31812",0.6935,1.0952,1.8419,0.5299
"Stat1",2.7981,2.656,3.8521,3.1852
"Gm18301",0.1142,0.6559,0.4854,0.4655
"Gls",35.0967,36.5084,41.6642,39.6069
"Gm5975",0,0,0,0
"Gm23460",0,0,0,0
"Nab1",15.4372,17.3311,20.0263,19.1049
"Gm5976",0.2037,0.3509,0,0.3113
"Rps27a-ps1",0,0,0,0.2232
"Gm553",0,0,0,0
"Gm28178",0,0,0,0.1053
"Gm5527",0.158,0.1814,0,0.161
"Nemp2",9.544,8.6403,9.7736,10.1031
"Gm37242",0.827,1.285,1.2403,0.8921
"Mfsd6",4.2884,4.925,4.2677,4.9089
"Gm29670",0.1222,0.0468,0,0.2904
"Gm28650",0.2468,0.2834,0,0
"Inpp1",4.5377,4.7966,5.4377,4.9909
"Hibch",11.735,11.3239,12.1287,11.4782
"Gm16107",1.059,0.5405,0,0.5994
"1700019D03Rik",30.1011,31.7719,35.4864,32.6719
"Mstn",0,0.0431,0.1593,0
"Gm24349",0,0,0,0
"1700019A02Rik",4.1773,4.6475,5.8245,4.6548
"Pms1",18.6534,18.905,23.5737,21.8404
"Gm28777",1.8959,1.0887,2.4169,2.1247
"Ormdl1",13.1336,12.6601,12.214,14.6748
"Gm28778",0,0,0,0.1316
"Osgepl1",9.2899,9.7594,9.5009,10.2043
"Gm28551",0.226,0.2595,0.5487,0.296
"Gm18800",0,0.3533,0.1634,0.0783
"Asnsd1",14.72,14.7921,18.7529,14.3232
"Gm50478",0,0,0,0
"Gm28779",0,0,0,0
"Gm6799",0,0,0,0
"Gm6801",0,0,0,0
"Dnah7a",0.8978,0.6934,1.1647,1.2222
"Gm25240",0.8114,0,0,0
"Stk17b",46.5386,44.6182,55.2377,52.9144
"Gm37863",0,0,0,0
"Hecw2",5.249,4.7776,5.3931,4.0147
"Mir7681",4.2263,0,0,1.4352
"Gm24251",0,0,0,0
"Gm37633",0.1127,0.1294,0.0798,0.1531
"Gm25829",0,0,2.0141,0
"Ccdc150",0.6868,0.3712,0.8155,0.5557
"Gtf3c3",69.8581,70.697,79.6826,73.9415
"Gm34066",0,0.1412,0.2612,0
"Pgap1",44.3982,40.3581,52.284,50.0669
"Gm36955",6.2287,5.6105,7.6549,8.0256
"Gm19637",0.1752,0.4024,1.1166,0.1785
"Ankrd44",0.9374,0.8793,0.9578,0.9696
"4930444A19Rik",0.038,0.3932,0,0.155
"Gm37370",0.0719,0.3305,0.3057,0.0733
"Gm24053",0.966,0,0,0
"A130048G24Rik",0.2582,0.0847,0.1567,0.2255
"Sf3b1",172.806,169.6299,190.5249,180.7817
"E330011M16Rik",0.1131,0.1948,0.2403,0.1152
"Coq10b",11.4835,9.9881,9.8671,10.366
"Gm17971",1.636,2.0234,1.8716,1.9232
"Hspd1",1307.2669,1282.9992,1387.8207,1405.5398
"Hspe1",260.4567,275.2562,304.1064,291.0839
"Gm5147",0.1277,0.1467,0.2714,0.3904
"Gm16581",0.8188,1.0579,0.8699,0.8342
"Mob4",51.8537,50.4341,57.2168,54.936
"Gm6822",0.6608,1.5178,2.1059,2.6928
"Rftn2",0.4665,0.4167,0.4038,0.4576
"Gm10561",0.1566,0.06,0.6655,0.6382
"Mars2",7.059,7.1993,6.5831,6.5512
"Boll",0.9237,0.6298,0.7359,0.7352
"Gm8292",28.6873,30.5928,53.3323,63.4117
"Gm29138",0,0,0,0
"Gm8531",0,0,0,0
"Plcl1",0.0303,0.0348,0.2256,0.1236
"Gm38056",0,0,0,0
"Gm6644",0,0,0,0
"Gm37382",0.0636,0,0,0
"9130227L01Rik",0,0,0,0
"Gm36986",0,0,0,0
"1700003I22Rik",0,0,0,0
"Gm28900",0,0,0,0
"Gm28240",0,0,0,0
"Hsfy2",0,0,0,0
"Satb2",4.9609,3.6381,2.3811,2.1922
"9130024F11Rik",0.5616,0.2217,0.3356,0.2325
"Gm4081",0.0552,0,0,0.0562
"Gm23943",0,0,0,0
"1700126A01Rik",0,0.0565,0,0
"BC055402",0,0,0,0.0626
"Gm5254",0,0.1192,0,0
"4930558J18Rik",4.8441,5.9039,5.6712,5.187
"1700066M21Rik",8.5596,8.9301,10.0592,9.7109
"Tyw5",21.3841,21.24,24.0986,21.6023
"Maip1",8.0856,8.3396,9.0273,8.3163
"Gm22371",0,0,0,0
"Gm24014",0.6461,0,0,0
"Gm8581",0,0.1309,0,0
"Gm37373",0.0361,0.0414,0,0
"Gm17929",0,0,0,0
"Spats2l",9.1452,8.3589,9.2463,9.7028
"Gm17234",0.7763,1.1887,2.199,0.7908
"Kctd18",7.0523,6.1688,6.3291,5.9981
"Sgo2a",55.2242,48.9426,39.8288,38.1967
"Aox1",0.3268,0.2413,0.3472,0.1784
"Aox3",0.7932,0.6128,0.0919,0.1763
"Gm24548",0,0,0,0
"Aox4",0.0844,0.0415,0.0768,0.086
"Gm15759",0.0272,0.0626,0,0
"Aox2",0.0527,0.0404,0.0747,0.0179
"Gm37607",2.3975,2.3537,2.6291,2.4032
"Bzw1",452.8016,449.4305,497.4864,468.0298
"Clk1",59.6333,57.0694,57.5602,61.174
"Ppil3",19.714,18.27,19.0345,19.4345
"Nif3l1",23.5447,23.6637,24.6237,24.1738
"Orc2",109.0302,109.3604,119.9057,119.6273
"Gm23966",18.9589,19.5961,8.0563,13.5208
"Gm15834",0.3296,0.2776,0.2334,0.4925
"Fam126b",7.9099,7.4395,9.0025,8.0758
"Ndufb3",89.5989,91.1446,93.4896,101.8478
"Gm29389",0,0,0,0
"Gm18802",0,0,0,0
"Cbx3-ps7",0,0,0.7808,0
"Flacc1",0,0,0.2538,0
"Gm20257",0,0,0,0
"Gm28803",0,0,0,0
"Cflar",5.5243,5.8938,6.3789,6.3133
"Gm3841",0,0.5166,0,0
"Casp8",6.6264,7.2478,8.7156,8.0727
"Gm37760",0.581,0.6066,0.505,0.8609
"Gm28802",0,0,0.4566,0
"Trak2",25.2288,22.9919,25.114,22.9331
"Stradb",4.0678,4.4309,4.8412,4.0304
"C2cd6",0.0133,0.0153,0.0567,0
"AC169382.1",0,0,0,0
"Gm29018",0,0,0,0
"Gm25502",0,0,0,0
"Tmem237",28.234,31.4991,31.9335,28.4189
"G730003C15Rik",0.4832,0.5549,0.56,0.5818
"Mpp4",0.359,0.3299,0.3356,0.2634
"Gm29017",3.103,1.9489,2.7814,3.2602
"Gm19125",0.5134,0.0842,0.1558,0.2242
"Als2",41.5612,38.3959,40.8046,38.5884
"Cdk15",0.2023,0.2788,0.1719,0.371
"Gm29016",0.1001,0,0.4255,0.306
"Gm37737",1.3004,1.4223,1.3157,1.2618
"Fzd7",200.667,219.713,217.9789,231.0731
"Gm26813",8.37,8.3786,10.3337,9.3053
"Gm973",0.3514,0.6372,0.5502,0.4334
"Gm28411",0,0,0,0
"1700122D07Rik",0,0,0,0
"Sumo1",108.3681,105.9951,146.266,137.7835
"Gm24545",0,0,0,1.2157
"D430013B06Rik",7.3147,6.9071,9.3248,7.5626
"Gm29596",1.0538,1.5128,2.7988,0.8052
"Nop58",149.7033,142.9409,159.2959,156.6009
"Snord70",11.6586,21.4231,19.8167,13.0657
"Gm26293",0,0,0,0
"Gm26287",13.7745,23.01,15.9634,16.585
"Snord11",10.8675,9.7073,7.6966,4.9208
"Bmpr2",19.854,18.9213,20.4924,21.0089
"Gm38125",0.3245,0.6438,0.5015,0.6913
"Gm37977",1.2661,1.2925,2.3912,0.86
"Fam117b",17.2668,18.6317,20.516,20.384
"Gm37531",0.5432,0.4518,0.7164,0.7633
"Gm18829",0.7504,1.1491,1.0629,1.4016
"Ica1l",0.6818,0.696,0.6035,1.0226
"Wdr12",30.4333,28.5106,33.2408,33.374
"Carf",3.3933,3.3289,2.9757,3.1732
"Gm15464",0.4707,0.5405,0.5,1.6783
"Nbeal1",12.6855,12.6068,13.677,13.8469
"Gm29332",0,0,0,0
"Cyp20a1",39.4451,43.8231,45.6277,42.3567
"6030460B20Rik",2.1091,2.202,3.0554,3.0278
"Abi2",56.8949,55.0601,68.2365,61.3155
"Raph1",20.1841,19.248,20.985,17.8464
"Gm11575",4.4487,5.1091,1.8904,3.1726
"Gm11576",0.7297,0.5587,0.5168,0.4956
"Gm11578",0,0.2538,0,0
"Gm38388",0,0,0,0
"Gm23762",0,0,0,0
"Gm11577",0,0,0,0
"Eif4a-ps4",30.7288,33.4736,41.0488,35.2094
"Cd28",0,0,0,0.0169
"Gm11579",0.2401,0,0,0
"2310016D23Rik",0,0,0,0
"Gm37198",0,0,0.1021,0
"Gm11609",0,0,0,0
"Gm11581",0,0,0,0
"Gm38137",0,0,0,0.0738
"Ctla4",0,0,0,0
"Rpl18-ps1",5.2164,5.547,7.7993,5.5113
"Gm11582",0,0,0,0
"Icos",0.0591,0.0679,0,0.1506
"Gm37039",0.0408,0,0,0
"Rpl17-ps1",0.735,0.4221,1.1712,1.8721
"Gm11590",0,0,0,0
"Gm11591",0,0,0,0
"Gm28083",0,0,0,0
"Gm11587",0.0906,0,0,0
"9530026F06Rik",0,0,0,0
"Gm11588",0.6166,0.7081,0,0.157
"Gm25839",0,0,0,0
"Gm28449",0.2005,1.1511,0.4259,0.8169
"Gm36943",0,0,0,0
"Gm28094",0,0,0,0
"4930587A21Rik",0,0,0,0
"Pard3b",0.7403,0.7351,0.6882,0.6442
"Gm37205",0.3337,0.2555,0.3938,0.1133
"Gm38012",0.1339,0.0385,0.0711,0.0341
"Gm38278",0.1486,0.3414,0,0.0757
"Pard3bos1",0.1022,0.1174,0.3259,0.1042
"Gm38075",0.441,0.5065,0.2342,0.1123
"Gm29640",0.3649,0,0,0
"Gm29641",0,0,0,0.399
"Pard3bos2",0.1317,0,0.2799,0
"Gm38351",0.0403,0.0925,0,0.041
"Pard3bos3",0,0,0,0.1199
"Gm29084",0,0.0802,0,0.0712
"Gm11600",0,0,0,0
"Gm11599",0.1155,0,0,0.5885
"Nrp2",12.9593,9.3548,8.0619,6.2306
"Gm29083",0.8303,0.6357,0.294,0.282
"Gm37121",0.6746,0.3646,0.1686,0.2021
"Gm4208",0,0,0,0.2373
"Ino80d",29.0782,27.3579,27.3261,27.4373
"Gm44468",0,0,0,0
"Gm24942",0,0,1.8904,0
"Rps13-ps7",0,0,0,0
"Rps27-ps1",2.8862,1.8941,3.5042,2.5204
"Ino80dos",5.6702,4.4492,5.5373,4.7722
"Gm20342",5.2593,4.4702,4.3678,4.5396
"Ndufs1",59.2324,59.9295,62.4184,60.0012
"Gm24557",1.1397,2.6177,0,0
"Eef1b2",676.6819,653.9337,723.0352,702.9568
"Gm27390",0,0,0,0
"Gm26457",55.9166,76.1652,77.3612,80.8153
"Snora41",66.8517,81.1886,50.6113,97.0747
"Gpr1",3.5761,4.247,3.3673,4.8439
"Gm27512",0.805,3.698,0,0
"Platr12",7.3484,5.8819,7.0968,7.3732
"1700039I01Rik",2.1175,0.4864,3.1494,1.5102
"Gm11608",2.07,0.5283,2.9321,1.5231
"Gm24513",0.735,0,0,1.4976
"Zdbf2",94.9721,103.7984,122.964,113.9089
"Gm23448",8.7776,2.2402,8.2887,3.9745
"Gm11606",0,0,0,0
"Gm11605",0.471,0.9016,0,0.4799
"Adam23",17.327,17.5835,22.2282,20.117
"Gm22281",20.6799,11.3095,8.3692,19.0623
"Gm39653",0,0,0,0
"Dytn",0,0,0,0.0168
"Gm12748",0,0,0,0
"Mdh1b",0.177,0.0678,0.3761,0.4809
"Fastkd2",41.5358,41.2756,50.1612,44.3579
"4933402D24Rik",2.0771,3.2468,2.9421,3.0566
"Gm13751",0,0,0.2866,0.1374
"Gm13754",0,0,0,0
"Gm13749",0,0,0,0
"Klf7",21.7555,22.9796,24.808,25.9138
"Mir6899",0,1.8201,0,0
"Gm13748",2.1467,1.5408,2.8506,1.0935
"Gm13750",0.2181,1.002,0,0.4445
"Gm28981",0,0,0.1673,0
"Gm25748",0,0,0,0
"Gm28980",0,0,0,0
"Creb1",34.7721,36.1874,41.464,40.8853
"Mettl21a",10.2949,11.6682,13.4109,12.3455
"Gm28982",0.3962,0.455,1.2627,0.4037
"Gm29152",0,0.3584,0,0
"2810408I11Rik",7.6257,7.3645,9.2057,8.7844
"Ccnyl1",26.4728,25.7851,25.0052,26.6118
"Fzd5",24.7011,25.0664,28.7342,26.4658
"Gm38058",0.418,0.56,0.444,0.6624
"Plekhm3",6.4178,6.0372,6.6304,5.6017
"Rpl31-ps24",0.2676,0.6147,0.5686,1.3633
"Rpl10a-ps1",6.669,8.5496,11.5332,9.3225
"Gm24788",0,0,0,0
"Akr1cl",0,0.0277,0,0
"Gm8550",0,0,0,0
"Cryge",0,0.3222,0,0
"Crygd",0.1973,0.3399,0.2096,0
"Crygc",0.129,0.1482,0,0.3944
"Crygb",0.48,0,0.6798,0.163
"Gm7329",0,0,0,0
"Cryga",0.1389,0.4787,0.2952,0.1416
"Gm28845",0,0,0,0
"D630023F18Rik",4.9441,3.7999,3.5554,2.2473
"Idh1",155.5312,159.5351,189.997,165.0567
"Pikfyve",28.7855,27.4924,31.4549,29.8808
"Pth2r",0.4714,0.3158,0.2504,0.2802
"Gm28927",0,0,0,0
"Gm28926",0,0.3426,0,0.3039
"Gm28925",0,0.6934,0,0
"Gm28923",0,0,0,0
"Gm28922",0,0,0,0.3355
"Gm28728",0,0,0,0
"Gm5255",0,0,0,0
"Gm8805",0.3241,0,0,0
"Crygf",0,0,0,0
"Gm8809",0,0,0,0
"Gm15659",0,0,0.632,0
"Gm8812",0,0,0,0
"Map2",4.0989,4.6366,5.8015,5.2309
"Gm24729",0,0.8503,1.573,0
"Gm10558",0.2443,0.4909,0.2595,0.3733
"Gm25411",0,0,1.4272,0
"Unc80",1.786,1.6474,2.0766,2.3999
"Gm37181",0.2349,0.4047,0,0.2992
"Rpe",78.8503,75.1016,79.3351,69.445
"Kansl1l",12.4505,12.1837,12.5475,12.452
"Gm37570",2.4166,1.7627,2.4284,2.3955
"Gm38387",1.6138,1.7177,2.2579,2.5664
"Gm38162",1.1474,0.8109,1.2658,1.5061
"Gm15789",2.7615,1.7143,1.9029,2.2812
"6820402A03Rik",1.5287,1.4484,1.2992,1.83
"Gm37285",5.165,3.7841,4.541,4.1734
"Gm37755",4.4687,4.544,4.055,4.9321
"Gm38218",0.8004,0.7204,0.4596,0.6832
"Acadl",119.0856,111.201,120.3825,126.2729
"Gm15793",1.0245,2.3533,1.3061,1.6701
"Gm27934",0,0,0,1.6403
"Gm25832",0,0,0,0.7949
"Myl1",0.1467,0.1123,0.6235,0.1495
"Rpl31-ps14",0,0.6163,1.1402,0
"Gm15826",0,0,0,0
"Lancl1",11.0697,11.0836,12.7489,10.9616
"Cps1",0.2009,0.1468,0.1552,0.1116
"Gm15668",0,0.1718,0,0
"Gm26342",0,0,0,0
"Kif22-ps",0,0,0,0.0521
"Gm22548",0,0,0,0
"Gm15669",0,0,0,0
"Gm37957",0,0,0,0
"Gm23189",0,0,0,0
"Gm15671",0,0,0,0
"Erbb4",0.1478,0.1037,0.0698,0.0836
"Gm37100",0,0,0,0
"Gm15670",0,0,0,0
"Gm25542",0,0,0,0
"Gm19335",0,0,0,0
"Gm37735",0,0,0,0
"Gm37769",0.0856,0,0.091,0.0436
"Gm37061",0,0,0,0.0319
"Gm16076",0.2113,0.4854,0.449,0
"Gm8840",0,0,0,0
"Pced1c-ps",0,0,0,0.2752
"Gm28497",0,0.0385,0.0711,0.0341
"Gm29113",0.0887,0.1697,0.0628,0.0903
"Gm29114",0.4449,0.3251,0.3437,0.2884
"Ikzf2",2.367,2.277,2.1341,2.1
"Gm29112",0.1164,0.0668,0.1854,0.1185
"Gm28112",0.4328,0.1864,0.4597,0.2756
"Gm37930",0,0,0,0
"Spag16",1.4996,1.4294,1.4975,1.2986
"Gm22665",0,0,0,0
"Gm23879",0,0,0,0
"Gm28580",0,0,0,0
"Gm38272",0,0,0,0
"Gm37456",0,0,0,0
"Gm23422",0,0,0,0
"Vwc2l",0,0,0,0
"Bard1",46.8705,46.5417,45.2414,41.4884
"Gm16236",3.2115,2.4588,3.4117,5.1805
"Gm8870",0.1309,0,0.2781,0.2667
"Abca12",0.0068,0.0157,0.0291,0.0279
"Gm6947",0,0,0,0
"Atic",102.7894,102.1039,120.3164,108.1906
"Fn1",188.286,172.4241,207.7417,174.5021
"Apol7d",0.6791,0.7799,0.6184,0.3954
"Gm5829",1.1559,0.3319,0,0.2944
"Gm5256",0.1157,0.2657,0.7372,0.2357
"Gm37217",0.0288,0.0331,0,0
"Gm8883",0,0,0,0
"Gm28818",0,0,0,0
"4933417E11Rik",0.0928,0,0,0
"4930556G22Rik",0.1369,0.1572,0,0
"Gm5528",0,0.2427,0,0.6459
"Gm8885",0.3392,0.3896,0.7208,1.0368
"Gm4319",0,0,0,0
"Mreg",122.3912,98.6884,72.9362,53.2071
"Gm25360",21.773,21.9559,18.0529,25.9697
"Gm23472",6.3726,4.2692,4.5132,6.4924
"Gm24497",11.152,4.2692,5.6415,11.9028
"Gm25939",16.9935,17.0768,9.0264,10.8207
"Pecr",27.164,26.279,26.8672,26.0389
"Tmem169",0.8303,0.7247,0.5645,0.5076
"Xrcc5",162.2724,151.1282,153.2808,134.4726
"Marchf4",0.0446,0,0.0473,0.0227
"Gm15843",0.3835,0,0.4074,0.3907
"Smarcal1",29.7314,28.5526,29.1204,28.0895
"Gm39662",0.2374,0.5452,0.1681,0.0806
"Ankar",0.0221,0,0,0.045
"Gm18035",0,0,0,0
"Gm45859",0,0,0,0
"Rpl37a",274.5089,256.3562,222.5369,269.9236
"Igfbp2",340.0959,350.9145,275.9459,280.9753
"Igfbp5",4.5598,5.1979,4.4493,4.3703
"1700027A15Rik",0,0,0,0
"Tnp1",0.2321,0,0,0
"Gm38106",0,0,0,0
"Gm29185",0,0,0,0
"Gm29184",0,0,0,0
"Pinc",0,0,0,0
"Gm27315",0,0,0,0
"D530049I02Rik",0,0,0,0
"Gm9553",0,0,0,0
"C530043A13Rik",0.1022,0.088,0.1086,0.026
"Gm29186",0,0,0,0
"6030407O03Rik",0.0415,0.0477,0,0.0846
"Gm29183",0.1284,0,0,0
"Mir6351",0,0,0,0
"Tns1",4.534,3.8629,4.8167,4.1548
"Rufy4",0.2178,0.3001,0.3701,0.3993
"Cxcr2",0,0.0764,0,0
"Cxcr1",0,0,0.2891,0.0693
"Mir1928",0,0,0,0
"Gm25524",0.9479,0,0,0
"Arpc2",292.5161,278.4137,277.9426,260.3009
"Gpbar1",1.5097,2.709,2.4057,1.538
"Aamp",119.2934,112.614,103.266,107.342
"Gm28364",0,0,0,0
"Pnkd",12.6399,12.7762,9.0528,8.8797
"Gm37503",3.4976,2.9213,0.6756,2.9155
"Tmbim1",6.5142,6.7359,4.7497,4.955
"Gm29358",0,0,0,0
"Gm37931",0.5309,0.4064,0.1504,0.3245
"Catip",0.5505,0.3688,0.2924,0.2804
"Slc11a1",0.9308,0.7546,0.6398,0.3068
"Ctdsp1",44.4784,45.8754,41.1104,39.8597
"Mir26b",9.5464,12.334,5.0707,9.7259
"Vil1",1.7138,2.1323,2.3669,2.8228
"Usp37",47.0583,45.6028,51.9074,48.4934
"Gm37733",9.6225,7.1183,10.9863,8.408
"Cnot9",140.8252,133.5684,141.4928,131.0491
"Plcd4",1.123,1.3889,1.4683,1.1148
"Zfp142",15.3909,14.1571,14.3671,14.4427
"Gm25035",14.49,1.5128,2.7988,9.3943
"Bcs1l",19.8511,20.5661,22.3175,18.3387
"Rnf25",38.7862,39.043,36.9552,36.7201
"Stk36",2.4424,2.2983,2.7453,1.8141
"Ttll4",66.9983,66.5155,76.0357,73.1171
"Cyp27a1",3.5008,4.8246,3.4711,4.9457
"Prkag3",0.2204,0.1582,0.0585,0.0842
"Gm27507",0,0,0,0
"Wnt6",0.5553,0.372,0.2949,0.1886
"Gm29539",0,0.1537,0,0
"Wnt10a",0.1233,0.2832,0.0873,0.1256
"Gm16582",0,0,0.1117,0.0535
"Cdk5r2",5.327,5.1606,4.4657,5.981
"Fev",0.2509,0.2161,0.3998,0.5113
"Cryba2",0,0,0,0
"Mir375",0,0,0,0
"Cfap65",0.0779,0.0596,0.0827,0.0925
"Gm15841",0,0,0,0
"Ihh",0.3661,0.3057,0.4242,0.5764
"Gm37744",0.319,0.1465,0.2711,0.065
"Nhej1",16.9655,17.1919,21.3964,19.1332
"Slc23a3",0.0936,0.3225,0.0994,0.1431
"Cnppd1",18.072,16.5998,16.9039,17.77
"Retreg2",32.6038,28.316,34.4206,27.7037
"Zfand2b",12.0777,13.2791,15.567,12.7714
"Abcb6",2.8435,3.5286,4.1763,3.5386
"Gm29253",0.0388,0,0,0.0198
"Atg9a",7.1117,7.1567,7.4055,7.658
"Ankzf1",14.0645,14.2495,14.5431,14.9118
"Glb1l",4.1397,3.5706,3.4306,3.3425
"Gm27943",0,0,0,0
"Stk16",20.9012,24.0041,22.6572,23.673
"Tuba4a",80.3548,82.4953,83.4424,83.3458
"A630095N17Rik",0,0.7261,0.1919,0.2761
"Gm50472",0,0,0,0.4532
"Dnajb2",8.6654,7.3747,6.4921,7.4664
"Ptprn",19.3837,18.3957,15.3172,17.0486
"Gm28294",0,0.6036,0.5583,1.0709
"Resp18",0.2949,0.3386,0.2088,0.2003
"Gm28902",0,0,0,0
"Dnpep",42.8755,41.4457,45.9251,41.3447
"Des",6.2955,6.3923,7.9222,6.8543
"Gm15179",0.5849,1.2092,0.2486,0.7151
"Speg",7.0056,7.2045,6.9518,7.2428
"Gm15178",2.7936,2.2212,2.2829,2.4083
"Gmppa",31.6361,32.1983,28.2543,28.2183
"Asic4",0.2232,0.8116,0.4742,0.341
"Gm37264",0.1851,0.1063,0.0983,0.0471
"Chpf",22.3588,23.1405,22.1319,20.689
"Obsl1",26.8101,25.5071,24.4344,24.0311
"Tmem198",1.4988,1.5352,2.3237,1.7333
"Inha",1.8567,1.5795,1.1688,1.8215
"Gm15181",3.4383,1.9744,1.2175,2.3353
"Stk11ip",25.6092,24.1779,22.6276,21.1965
"Gm15183",0,0.3347,0,0
"Slc4a3",7.2897,8.6428,8.0448,8.268
"Gm15180",0,0,0,0
"Gm15182",0,0,0,0.0617
"Gm5257",0.2568,0.7373,0.5456,0.1308
"Gm29065",0,0,0,0
"Gm29068",0,0,0,0
"Gm29069",0,0,0,0
"Gm17751",0,0,0,0
"Mir6343",0,0,0,0
"Gm816",0,0,0,0
"Gm38265",0,0,0,0
"Epha4",15.0495,13.1327,15.8138,13.5363
